sample_id,ambient_temp_C,coal_surface_temp_C,delta_T_C,delta_T_rate_per_hr,humidity_pct,solar_radiation_Wm2,wind_speed_kmh,rainfall_last_24h_mm,soil_moisture_pct,coal_surface_moisture_pct,pile_age_days,coal_type_volatile_pct,pile_compaction,crack_width_mm,hotspot_detected,vegetation_stress_index,shc_risk,data_source
SYN-00672,39.7,59.7,20.0,0.864,53.7,841.4,16.3,0.0,7.0,2.1,30,20.2,1,0.63,0,0,0,synthetic_physics_based
SYN-00673,21.8,51.0,29.19,0.888,72.8,702.8,5.3,0.0,14.5,9.5,78,34.2,0,5.71,0,2,1,synthetic_physics_based
SYN-00674,31.5,40.5,8.91,0.772,42.0,151.3,1.7,0.0,12.5,9.3,37,34.6,1,1.88,0,0,0,synthetic_physics_based
SYN-00675,29.0,54.4,25.35,2.113,83.4,417.0,3.1,29.4,8.7,3.3,55,34.0,1,6.13,0,0,0,synthetic_physics_based
SYN-00676,41.6,69.5,27.87,4.035,47.2,847.7,17.2,0.0,19.8,12.3,49,32.5,0,1.35,0,0,0,synthetic_physics_based
SYN-00677,22.5,33.1,10.65,0.259,52.1,92.5,12.9,0.0,20.1,13.5,34,33.9,0,0.49,0,0,0,synthetic_physics_based
SYN-00678,28.8,55.2,26.46,1.127,33.5,915.3,5.4,0.0,8.5,5.8,44,31.4,0,5.46,0,0,0,synthetic_physics_based
SYN-00679,41.3,59.2,17.86,1.187,36.7,661.2,11.3,0.0,6.0,3.0,22,31.4,1,0.62,0,0,0,synthetic_physics_based
SYN-00680,39.0,58.3,19.21,0.218,61.0,618.2,10.8,0.0,5.8,4.4,31,31.3,1,0.32,0,0,0,synthetic_physics_based
SYN-00681,38.0,38.2,0.23,1.4,46.1,293.5,13.3,0.0,12.2,5.5,7,28.3,1,1.44,0,0,0,synthetic_physics_based
SYN-00682,25.7,39.2,13.54,0.732,80.1,273.9,5.0,11.3,5.5,2.6,21,25.3,0,1.66,0,0,0,synthetic_physics_based
SYN-00683,23.8,47.3,23.58,0.943,30.9,897.9,17.4,23.5,12.0,5.5,16,32.6,1,0.63,0,0,0,synthetic_physics_based
SYN-00684,34.7,50.9,16.19,0.963,52.7,318.4,6.5,18.4,11.8,4.5,20,24.0,0,0.56,0,0,0,synthetic_physics_based
SYN-00685,40.4,68.8,28.34,0.757,50.2,748.0,14.0,0.0,19.8,11.0,43,28.9,1,3.23,0,1,0,synthetic_physics_based
SYN-00686,32.2,53.9,21.67,0.213,31.2,403.8,0.8,0.0,8.6,5.2,44,26.7,0,6.16,0,0,1,synthetic_physics_based
SYN-00687,32.6,43.3,10.68,1.185,37.5,175.3,7.8,0.0,13.7,8.5,47,23.5,1,0.81,0,0,0,synthetic_physics_based
SYN-00688,26.2,34.1,7.98,0.873,54.8,59.6,7.4,0.0,17.1,2.7,19,37.5,1,1.34,0,0,0,synthetic_physics_based
SYN-00689,36.9,59.2,22.3,1.283,59.6,539.8,11.1,22.1,14.3,8.2,48,23.2,1,6.49,0,0,0,synthetic_physics_based
SYN-00690,24.1,47.2,23.1,1.104,54.3,928.2,1.9,26.2,21.1,11.7,79,24.2,1,5.15,0,1,0,synthetic_physics_based
SYN-00691,27.1,44.3,17.15,4.387,61.9,382.2,15.9,0.0,14.4,6.3,69,21.2,1,6.32,0,1,0,synthetic_physics_based
SYN-00692,29.4,31.5,2.15,0.823,65.7,371.5,4.7,0.0,20.1,10.4,11,34.5,0,0.58,0,0,0,synthetic_physics_based
SYN-00693,31.2,57.2,26.03,1.27,30.6,359.7,13.7,0.0,7.7,5.3,79,29.7,1,3.79,0,2,1,synthetic_physics_based
SYN-00694,25.3,45.8,20.43,0.529,57.8,518.5,16.2,0.0,13.7,7.7,29,30.3,1,0.85,0,0,0,synthetic_physics_based
SYN-00695,22.5,42.3,19.8,0.076,87.8,446.6,11.5,13.6,13.3,7.3,45,34.4,0,4.47,0,0,0,synthetic_physics_based
SYN-00696,33.4,58.3,24.86,2.07,61.1,841.9,14.9,0.0,21.8,13.3,68,24.9,1,1.06,0,1,0,synthetic_physics_based
SYN-00697,26.3,41.9,15.55,1.36,70.7,505.0,13.4,0.0,6.9,7.3,36,21.9,1,1.51,0,0,0,synthetic_physics_based
SYN-00698,32.8,51.1,18.29,2.049,48.7,507.0,7.4,0.0,5.7,2.8,48,22.0,1,3.76,0,0,0,synthetic_physics_based
SYN-00699,23.4,51.3,27.95,1.672,76.4,174.5,16.3,0.0,14.6,8.4,87,32.7,1,0.98,0,2,0,synthetic_physics_based
SYN-00700,30.6,44.2,13.61,1.2,76.4,934.5,6.2,5.1,7.3,2.7,15,30.3,1,0.24,0,0,0,synthetic_physics_based
SYN-00701,31.7,45.0,13.29,0.015,61.3,275.0,11.6,0.0,15.1,11.5,44,22.1,1,3.65,0,0,0,synthetic_physics_based
SYN-00702,21.1,35.2,14.03,0.979,88.6,116.0,15.0,0.0,21.5,11.0,67,20.9,1,2.78,0,2,0,synthetic_physics_based
SYN-00703,27.4,53.8,26.37,1.06,37.5,646.8,7.9,0.0,21.0,8.8,74,20.4,1,1.27,0,1,0,synthetic_physics_based
SYN-00704,23.0,41.9,18.95,1.184,31.0,585.8,6.4,0.0,7.4,5.0,40,30.6,1,3.03,0,1,0,synthetic_physics_based
SYN-00705,21.4,48.7,27.26,1.743,76.2,423.6,9.5,12.1,6.2,1.0,86,18.0,0,2.26,0,1,0,synthetic_physics_based
SYN-00706,41.8,51.0,9.22,1.169,78.4,430.0,16.5,0.0,13.7,9.5,14,18.4,0,1.81,0,0,0,synthetic_physics_based
SYN-00707,27.1,50.4,23.34,3.687,37.2,756.6,18.6,0.0,14.1,8.7,63,25.8,0,6.78,0,2,1,synthetic_physics_based
SYN-00708,37.8,58.5,20.66,4.095,45.9,226.1,11.1,18.5,15.6,7.0,81,31.8,1,2.0,0,1,0,synthetic_physics_based
SYN-00709,25.6,58.2,32.59,3.62,31.1,788.2,13.4,0.0,17.1,10.4,85,31.9,1,4.9,1,1,1,synthetic_physics_based
SYN-00710,35.0,52.9,17.92,1.287,47.6,633.9,18.1,0.0,14.4,7.4,51,26.6,1,0.82,0,0,0,synthetic_physics_based
SYN-00711,36.7,63.4,26.7,4.416,76.4,427.1,2.4,12.0,5.1,3.5,79,31.8,1,6.41,0,1,1,synthetic_physics_based
SYN-00712,33.1,60.6,27.54,1.825,61.1,462.2,5.0,0.0,18.0,8.0,58,28.4,0,4.22,0,2,1,synthetic_physics_based
SYN-00713,30.4,33.6,3.21,0.504,50.9,281.0,14.3,0.0,4.5,1.0,15,37.5,1,1.47,0,0,0,synthetic_physics_based
SYN-00714,29.1,46.3,17.23,2.398,52.3,726.9,16.6,0.0,3.4,2.3,65,21.2,1,5.52,0,1,0,synthetic_physics_based
SYN-00715,27.7,56.4,28.76,3.346,30.1,511.6,17.2,27.9,17.6,12.5,88,30.0,0,4.32,0,2,1,synthetic_physics_based
SYN-00716,40.4,52.9,12.43,0.65,48.0,338.8,8.6,0.0,13.4,6.4,55,27.8,0,0.68,0,0,0,synthetic_physics_based
SYN-00717,38.3,57.2,18.95,2.964,68.8,586.4,2.2,23.6,16.3,7.9,76,21.9,1,3.12,0,2,0,synthetic_physics_based
SYN-00718,41.2,60.2,19.0,1.072,88.5,946.2,9.0,7.7,10.3,5.1,10,33.0,0,0.83,0,0,0,synthetic_physics_based
SYN-00719,22.7,37.6,14.85,0.421,80.8,441.7,5.0,0.0,3.2,1.0,42,23.5,1,3.51,0,0,0,synthetic_physics_based
SYN-00720,36.1,54.0,17.94,0.485,31.4,878.6,6.2,0.0,9.3,5.9,11,25.6,0,0.82,0,0,0,synthetic_physics_based
SYN-00721,40.6,52.0,11.4,0.431,83.9,360.5,15.6,0.7,14.6,9.4,16,25.5,1,0.89,0,0,0,synthetic_physics_based
SYN-00722,24.0,44.6,20.61,2.039,77.0,99.3,2.0,0.0,7.3,4.7,73,22.9,0,1.88,0,2,1,synthetic_physics_based
SYN-00723,21.5,43.7,22.2,1.479,76.8,233.8,16.6,0.0,16.1,8.6,78,26.6,0,1.57,0,1,0,synthetic_physics_based
SYN-00724,36.3,52.1,15.83,0.069,57.5,426.8,8.8,0.0,18.1,8.4,19,27.5,1,0.8,0,0,0,synthetic_physics_based
SYN-00725,32.6,45.3,12.69,0.226,53.9,247.7,12.1,0.0,11.6,9.5,31,32.9,1,0.04,0,0,0,synthetic_physics_based
SYN-00726,38.5,60.8,22.26,3.79,48.2,50.2,2.2,18.5,19.6,9.5,73,33.3,1,6.96,0,1,1,synthetic_physics_based
SYN-00727,23.1,47.6,24.49,4.344,33.9,873.5,7.1,8.3,19.2,9.3,53,21.2,0,4.06,0,0,0,synthetic_physics_based
SYN-00728,37.5,53.4,15.88,0.066,43.7,809.5,2.2,0.0,19.7,8.1,8,29.9,0,1.61,0,0,0,synthetic_physics_based
SYN-00729,24.4,43.7,19.22,0.997,44.8,718.1,19.3,0.0,15.6,6.4,24,35.9,1,0.21,0,0,0,synthetic_physics_based
SYN-00730,23.6,35.4,11.78,0.067,59.0,201.0,16.2,0.0,8.8,5.4,8,20.2,0,1.52,0,0,0,synthetic_physics_based
SYN-00731,23.6,47.6,23.95,2.142,74.8,158.3,9.5,0.0,12.1,6.0,83,27.5,0,1.26,0,2,0,synthetic_physics_based
SYN-00732,37.9,50.9,12.93,3.361,58.4,110.8,4.9,18.0,16.5,7.8,48,33.0,1,1.52,0,0,0,synthetic_physics_based
SYN-00733,34.6,62.5,27.88,0.73,33.5,701.6,18.7,17.4,7.0,2.7,30,30.2,0,0.17,0,0,0,synthetic_physics_based
SYN-00734,31.5,53.5,21.98,3.59,87.5,885.9,7.2,0.0,17.0,8.6,58,20.0,0,0.93,0,1,1,synthetic_physics_based
SYN-00735,27.9,53.0,25.15,2.738,86.6,437.5,3.6,0.0,13.4,6.4,86,25.9,0,5.49,0,1,1,synthetic_physics_based
SYN-00736,39.3,51.1,11.83,0.411,77.1,157.2,11.5,0.0,4.8,4.8,55,28.1,1,0.6,0,0,0,synthetic_physics_based
SYN-00737,28.6,62.2,33.6,3.767,89.5,511.2,18.9,0.0,13.6,6.9,73,37.9,0,0.95,1,1,1,synthetic_physics_based
SYN-00738,38.0,61.4,23.46,1.044,62.7,363.9,0.6,0.0,4.3,2.6,62,21.6,1,3.15,0,2,1,synthetic_physics_based
SYN-00739,29.7,44.6,14.95,0.534,87.8,387.3,5.1,0.0,3.3,1.9,48,37.6,0,2.78,0,0,0,synthetic_physics_based
SYN-00740,28.3,37.6,9.35,1.441,34.5,609.2,18.8,0.0,19.9,11.1,4,25.5,1,1.95,0,0,0,synthetic_physics_based
SYN-00741,30.2,52.3,22.14,0.515,51.9,696.8,3.8,0.0,12.3,6.2,37,22.0,0,6.77,0,1,0,synthetic_physics_based
SYN-00742,26.6,26.5,-0.15,1.456,43.5,149.5,2.7,19.5,13.3,6.6,8,26.3,1,1.75,0,0,0,synthetic_physics_based
SYN-00743,36.4,40.3,3.84,0.875,41.7,82.0,11.6,0.0,8.3,5.5,1,30.3,1,0.8,0,0,0,synthetic_physics_based
SYN-00744,31.1,53.5,22.48,0.659,38.4,944.9,17.3,19.6,13.3,7.7,70,22.3,1,4.91,0,2,0,synthetic_physics_based
SYN-00745,25.1,40.0,14.9,2.98,67.3,259.5,9.8,0.0,6.2,2.3,47,23.8,1,2.98,0,1,0,synthetic_physics_based
SYN-00746,39.8,63.2,23.41,1.486,76.9,98.4,19.9,0.0,17.2,5.2,75,35.1,1,5.23,0,1,1,synthetic_physics_based
SYN-00747,28.4,46.8,18.31,0.591,64.7,220.9,13.7,0.0,18.6,9.3,5,38.0,0,1.0,0,0,0,synthetic_physics_based
SYN-00748,32.0,46.3,14.29,1.803,38.8,85.1,1.9,11.6,19.3,8.6,50,24.4,1,1.42,0,0,0,synthetic_physics_based
SYN-00749,39.9,41.7,1.79,1.063,78.7,402.6,19.9,24.6,5.0,1.4,24,21.0,1,1.77,0,0,0,synthetic_physics_based
SYN-00750,33.7,58.7,24.92,0.567,68.2,772.2,8.5,0.0,13.6,5.5,47,33.9,1,2.98,0,1,0,synthetic_physics_based
SYN-00751,22.6,35.9,13.36,0.937,53.3,357.1,6.1,0.0,18.4,11.8,18,30.0,0,1.94,0,0,0,synthetic_physics_based
SYN-00752,40.7,59.9,19.21,3.142,70.4,449.8,11.4,0.0,5.4,4.7,84,20.0,1,2.65,0,1,0,synthetic_physics_based
SYN-00753,33.8,50.8,17.03,0.372,45.6,658.0,6.4,0.0,4.9,3.8,28,36.9,1,1.98,0,0,0,synthetic_physics_based
SYN-00754,27.4,46.1,18.72,1.32,50.7,508.0,2.2,0.0,18.5,9.7,77,19.6,1,5.73,0,2,0,synthetic_physics_based
SYN-00755,23.1,39.5,16.47,0.02,85.0,825.3,0.5,0.0,18.1,9.0,5,30.5,0,0.74,0,0,0,synthetic_physics_based
SYN-00756,37.5,52.0,14.58,0.823,47.4,829.4,9.3,0.0,11.5,4.1,30,26.5,0,1.19,0,0,0,synthetic_physics_based
SYN-00757,33.6,32.6,-1.08,0.238,58.2,58.9,16.8,0.0,5.1,4.2,1,29.1,1,1.39,0,0,0,synthetic_physics_based
SYN-00758,31.7,63.4,31.65,0.862,83.4,750.2,11.7,3.7,12.8,8.3,86,22.3,1,2.79,1,2,1,synthetic_physics_based
SYN-00759,39.7,66.4,26.71,2.114,72.5,464.7,20.0,27.5,10.5,6.5,82,31.8,1,5.77,0,2,0,synthetic_physics_based
SYN-00760,37.3,64.0,26.66,2.823,33.7,940.0,6.1,0.0,12.9,5.4,46,37.2,1,6.95,0,1,1,synthetic_physics_based
SYN-00761,23.3,40.8,17.5,0.331,38.8,484.9,6.0,13.4,11.4,5.7,69,27.2,1,6.86,0,2,0,synthetic_physics_based
SYN-00762,26.9,51.5,24.62,0.498,30.5,938.2,3.6,0.0,13.8,7.4,31,28.5,1,0.67,0,0,0,synthetic_physics_based
SYN-00763,25.5,51.7,26.28,2.851,67.9,729.1,3.7,0.0,16.8,6.6,70,22.8,1,2.75,0,2,1,synthetic_physics_based
SYN-00764,36.4,61.0,24.64,4.298,56.9,273.7,6.1,0.0,17.7,11.9,56,35.8,1,0.65,0,2,1,synthetic_physics_based
SYN-00765,20.7,56.0,35.26,2.016,38.1,534.6,16.0,0.0,15.3,6.4,89,37.4,0,5.22,1,2,1,synthetic_physics_based
SYN-00766,32.5,56.4,23.88,1.032,87.5,942.9,18.2,0.0,6.8,2.6,28,33.7,0,1.93,0,0,0,synthetic_physics_based
SYN-00767,36.8,54.8,17.98,0.093,61.8,821.8,19.5,0.0,10.5,3.1,16,28.9,1,0.18,0,0,0,synthetic_physics_based
SYN-00768,39.3,52.2,12.89,1.5,44.5,137.6,5.0,0.0,4.4,2.1,54,37.1,1,0.24,0,0,0,synthetic_physics_based
SYN-00769,27.5,56.9,29.39,1.202,60.0,685.7,17.7,0.0,11.6,6.0,53,21.1,0,5.86,0,0,0,synthetic_physics_based
SYN-00770,38.1,50.4,12.32,1.331,70.8,361.0,6.9,0.0,21.4,13.3,12,27.6,0,0.31,0,0,0,synthetic_physics_based
SYN-00771,22.4,28.3,5.91,0.485,34.6,56.3,2.7,0.0,15.2,6.9,20,28.8,1,1.21,0,0,0,synthetic_physics_based
SYN-00772,38.6,62.9,24.32,3.808,46.5,413.1,17.5,0.0,5.9,1.6,82,27.8,0,6.39,0,2,1,synthetic_physics_based
SYN-00773,22.8,41.7,18.9,1.122,78.4,261.3,12.9,0.0,8.1,4.6,34,34.0,1,1.1,0,0,0,synthetic_physics_based
SYN-00774,28.7,55.2,26.44,3.517,57.6,787.0,3.7,0.0,4.2,1.0,53,31.4,1,0.98,0,0,1,synthetic_physics_based
SYN-00775,37.5,57.5,20.0,1.265,62.8,353.6,8.9,1.6,6.5,5.6,64,20.5,0,4.07,0,2,1,synthetic_physics_based
SYN-00776,23.3,38.2,14.93,0.224,56.0,794.8,6.1,8.5,12.3,4.8,23,24.9,1,1.78,0,0,0,synthetic_physics_based
SYN-00777,25.0,27.8,2.77,0.264,32.6,50.5,14.9,14.8,9.6,8.0,27,24.8,1,1.23,0,0,0,synthetic_physics_based
SYN-00778,35.9,44.5,8.6,0.423,39.9,327.0,9.3,0.0,6.9,2.6,17,29.3,1,0.98,0,0,0,synthetic_physics_based
SYN-00779,35.8,49.5,13.62,1.008,56.7,267.0,19.8,0.0,5.8,1.0,48,23.8,0,4.5,0,1,0,synthetic_physics_based
SYN-00780,34.1,43.4,9.3,1.457,42.6,260.2,1.6,0.0,15.5,9.4,21,20.3,0,1.48,0,0,0,synthetic_physics_based
SYN-00781,35.3,55.6,20.35,1.531,33.0,111.4,7.4,0.0,13.6,8.3,50,31.1,1,0.33,0,1,0,synthetic_physics_based
SYN-00782,31.9,51.3,19.37,0.939,80.6,218.4,9.9,0.0,19.0,11.3,40,35.0,0,0.97,0,0,0,synthetic_physics_based
SYN-00783,25.5,40.4,14.86,0.776,88.9,550.0,10.3,13.1,6.5,3.7,3,36.6,0,0.28,0,0,0,synthetic_physics_based
SYN-00784,27.6,34.8,7.21,0.485,77.6,312.2,6.7,0.0,19.1,13.9,17,37.5,0,0.71,0,0,0,synthetic_physics_based
SYN-00785,24.0,46.3,22.33,2.043,81.2,425.7,14.7,11.2,14.0,5.7,61,33.6,0,5.39,0,1,0,synthetic_physics_based
SYN-00786,40.0,58.5,18.53,1.441,44.5,389.2,17.6,13.9,8.1,6.5,50,20.8,0,5.23,0,0,0,synthetic_physics_based
SYN-00787,32.8,75.9,43.07,0.363,87.6,838.3,18.8,3.7,8.2,2.1,87,35.1,0,5.44,1,2,1,synthetic_physics_based
SYN-00788,28.8,46.7,17.9,0.253,41.8,864.8,16.2,22.2,10.4,8.2,6,26.0,1,0.02,0,0,0,synthetic_physics_based
SYN-00789,30.2,43.2,13.02,0.132,87.1,493.7,17.1,0.0,11.7,7.0,28,32.6,1,1.21,0,0,0,synthetic_physics_based
SYN-00790,40.8,59.0,18.19,1.229,89.7,347.1,11.2,0.0,4.6,4.9,72,28.6,0,6.25,0,2,0,synthetic_physics_based
SYN-00791,23.4,42.2,18.81,0.935,72.7,146.1,16.6,0.0,19.0,11.8,55,34.6,1,3.82,0,1,0,synthetic_physics_based
SYN-00792,32.9,56.3,23.36,0.907,88.9,908.1,6.4,8.1,5.3,1.0,58,26.5,0,1.89,0,2,0,synthetic_physics_based
SYN-00793,31.1,41.7,10.57,1.294,64.2,104.2,8.3,0.0,12.2,6.2,45,19.2,1,4.23,0,0,0,synthetic_physics_based
SYN-00794,33.5,60.6,27.2,1.335,45.6,317.9,6.7,0.0,10.3,3.8,72,29.1,0,3.99,0,2,1,synthetic_physics_based
SYN-00795,20.4,29.5,9.11,1.373,56.2,318.3,9.6,0.0,12.7,9.2,19,21.4,0,1.31,0,0,0,synthetic_physics_based
SYN-00796,39.2,48.2,8.98,0.694,65.6,338.4,6.1,0.0,19.9,12.1,29,37.3,1,0.91,0,0,0,synthetic_physics_based
SYN-00797,40.5,47.0,6.46,0.971,34.4,197.9,19.3,15.7,21.8,12.2,23,28.5,0,0.78,0,0,0,synthetic_physics_based
SYN-00798,32.4,55.4,22.99,0.397,67.3,754.8,6.6,16.6,3.4,1.2,32,29.1,1,0.91,0,0,0,synthetic_physics_based
SYN-00799,35.3,42.7,7.39,0.234,88.9,160.2,2.4,0.0,10.5,6.4,10,36.1,0,1.56,0,0,0,synthetic_physics_based
SYN-00800,40.3,64.6,24.26,3.655,41.4,621.4,10.8,0.0,18.5,8.8,49,30.5,0,1.54,0,0,0,synthetic_physics_based
SYN-00801,35.6,58.0,22.43,2.658,77.6,161.5,1.6,0.0,9.2,5.5,65,24.1,1,4.74,0,2,1,synthetic_physics_based
SYN-00802,23.4,32.2,8.87,1.161,84.5,113.5,2.7,25.8,15.3,8.2,29,23.9,1,1.33,0,0,0,synthetic_physics_based
SYN-00803,32.7,61.2,28.52,0.32,86.6,868.5,4.8,0.0,21.9,10.8,59,28.0,0,3.74,0,2,1,synthetic_physics_based
SYN-00804,33.3,53.3,19.94,1.292,87.6,221.1,9.6,0.0,15.3,9.5,45,35.3,0,5.01,0,0,0,synthetic_physics_based
SYN-00805,29.3,55.7,26.36,0.516,61.3,789.1,8.9,0.0,5.1,5.6,67,33.9,0,0.34,0,1,0,synthetic_physics_based
SYN-00806,36.2,58.5,22.3,4.29,88.6,540.2,16.1,25.7,19.0,8.3,51,37.3,1,4.34,0,0,0,synthetic_physics_based
SYN-00807,40.6,41.2,0.69,0.862,75.4,120.1,14.9,12.1,21.4,13.2,11,19.4,1,0.35,0,0,0,synthetic_physics_based
SYN-00808,40.4,73.8,33.44,1.645,39.7,909.9,8.8,0.0,16.5,7.9,86,23.4,0,4.69,1,2,1,synthetic_physics_based
SYN-00809,29.9,43.7,13.78,1.643,58.6,272.3,7.0,0.0,11.0,6.9,82,19.6,1,6.47,0,2,0,synthetic_physics_based
SYN-00810,22.5,39.4,16.88,0.129,73.1,823.7,6.7,0.0,21.0,10.6,6,33.0,0,1.45,0,0,0,synthetic_physics_based
SYN-00811,41.7,55.4,13.74,4.092,44.8,201.9,15.6,0.0,21.4,11.3,67,20.8,0,5.93,0,1,0,synthetic_physics_based
SYN-00812,38.5,60.1,21.65,4.045,68.4,818.5,1.5,0.0,20.8,11.1,62,20.0,0,1.04,0,2,1,synthetic_physics_based
SYN-00813,22.7,28.6,5.82,1.433,70.0,61.9,0.8,0.0,10.8,8.0,5,29.2,1,0.8,0,0,0,synthetic_physics_based
SYN-00814,40.3,44.9,4.67,0.785,39.8,510.6,16.0,22.7,18.0,9.8,9,26.2,0,2.0,0,0,0,synthetic_physics_based
SYN-00815,39.1,56.3,17.17,1.37,63.9,742.5,9.8,0.0,15.4,8.0,28,32.3,1,0.57,0,0,0,synthetic_physics_based
SYN-00816,31.4,76.1,44.64,0.419,76.3,891.3,3.1,0.0,6.4,3.4,83,27.7,1,2.45,1,2,1,synthetic_physics_based
SYN-00817,33.0,70.8,37.82,0.664,59.9,868.3,5.1,0.0,13.2,10.1,77,26.5,0,5.09,1,2,1,synthetic_physics_based
SYN-00818,28.8,42.2,13.43,0.46,30.7,787.7,18.7,23.6,17.2,10.3,38,26.5,0,6.34,0,0,0,synthetic_physics_based
SYN-00819,21.2,45.1,23.86,0.648,30.5,849.4,17.3,21.8,20.0,10.1,43,35.4,0,4.41,0,0,0,synthetic_physics_based
SYN-00820,27.4,35.7,8.33,1.31,51.4,229.3,14.3,0.0,19.4,12.9,21,25.9,1,1.39,0,0,0,synthetic_physics_based
SYN-00821,37.7,49.4,11.7,1.271,85.6,305.8,9.9,0.0,5.9,3.5,62,24.7,1,6.53,0,2,0,synthetic_physics_based
SYN-00822,20.1,42.4,22.3,3.028,43.7,310.1,10.6,0.0,12.3,5.5,46,24.8,0,3.79,0,0,1,synthetic_physics_based
SYN-00823,27.3,46.2,18.84,1.32,68.1,389.3,19.5,0.0,12.1,7.2,70,21.9,0,5.1,0,1,0,synthetic_physics_based
SYN-00824,28.8,45.4,16.59,1.033,43.3,404.0,19.3,10.2,20.1,10.8,38,35.2,0,6.26,0,0,0,synthetic_physics_based
SYN-00825,31.8,50.3,18.45,2.311,49.3,540.1,4.7,0.0,3.0,1.0,49,20.9,0,6.93,0,0,0,synthetic_physics_based
SYN-00826,40.2,67.0,26.73,1.046,80.9,193.9,16.3,0.0,17.0,9.9,75,36.2,1,3.64,0,1,1,synthetic_physics_based
SYN-00827,27.6,50.5,22.89,3.98,73.7,672.1,4.3,7.2,14.8,6.5,81,23.7,0,5.69,0,1,0,synthetic_physics_based
SYN-00828,27.6,47.6,19.92,1.339,35.7,200.8,4.7,0.0,20.5,9.4,39,36.0,0,4.05,0,0,0,synthetic_physics_based
SYN-00829,36.2,61.7,25.5,3.94,55.7,329.3,13.7,0.0,11.7,3.5,71,33.8,1,3.51,0,1,1,synthetic_physics_based
SYN-00830,29.9,50.4,20.46,0.466,31.8,503.0,8.4,0.0,15.5,8.7,30,29.6,0,1.93,0,0,0,synthetic_physics_based
SYN-00831,24.9,40.1,15.2,0.365,58.9,766.8,18.7,0.0,21.5,11.6,21,31.4,1,1.64,0,0,0,synthetic_physics_based
SYN-00832,30.0,34.3,4.31,0.858,69.7,715.5,2.2,15.6,17.1,10.8,1,24.5,0,0.86,0,0,0,synthetic_physics_based
SYN-00833,23.1,60.3,37.2,0.694,37.1,631.0,10.5,9.0,4.3,1.2,89,29.5,1,5.12,1,2,1,synthetic_physics_based
SYN-00834,23.9,36.1,12.21,1.139,47.3,190.2,18.4,0.0,6.2,2.7,32,23.8,0,0.82,0,0,0,synthetic_physics_based
SYN-00835,31.0,45.9,14.94,1.09,53.9,542.3,18.1,11.7,18.6,13.2,8,26.0,1,0.15,0,0,0,synthetic_physics_based
SYN-00836,29.2,55.0,25.76,4.067,85.2,128.7,3.6,0.0,9.4,2.2,69,33.3,0,5.05,0,2,1,synthetic_physics_based
SYN-00837,40.1,52.0,11.85,0.209,89.6,389.6,7.6,10.1,16.4,10.9,30,22.9,1,0.81,0,0,0,synthetic_physics_based
SYN-00838,28.0,35.4,7.48,0.316,32.7,422.2,12.6,4.5,16.3,7.8,8,34.8,0,1.86,0,0,0,synthetic_physics_based
SYN-00839,32.8,37.7,4.96,1.113,75.7,85.8,3.6,0.0,21.9,16.7,19,25.5,1,0.61,0,0,0,synthetic_physics_based
SYN-00840,33.9,54.6,20.72,2.366,52.3,296.6,19.4,0.0,11.9,7.6,59,28.6,0,6.63,0,2,1,synthetic_physics_based
SYN-00841,20.3,52.4,32.07,2.526,53.5,910.1,18.3,7.1,17.0,8.4,55,36.8,1,4.61,1,0,1,synthetic_physics_based
SYN-00842,34.6,49.4,14.79,0.637,75.3,908.3,3.8,28.3,3.9,1.0,30,31.6,1,1.71,0,0,0,synthetic_physics_based
SYN-00843,23.9,49.2,25.32,0.876,85.1,367.1,2.9,0.0,11.8,7.1,79,30.9,1,2.96,0,2,0,synthetic_physics_based
SYN-00844,41.1,57.7,16.56,0.319,87.1,88.8,2.2,0.0,6.5,1.0,36,32.2,1,6.67,0,0,0,synthetic_physics_based
SYN-00845,23.3,43.0,19.7,3.894,64.6,211.2,18.2,0.0,19.0,11.5,55,36.4,0,4.76,0,1,1,synthetic_physics_based
SYN-00846,29.1,52.7,23.54,1.427,51.4,403.0,4.3,0.0,19.0,8.3,44,23.0,0,2.31,0,0,0,synthetic_physics_based
SYN-00847,21.9,39.0,17.1,0.287,77.3,903.0,8.6,0.0,7.5,2.7,27,30.3,1,0.72,0,0,0,synthetic_physics_based
SYN-00848,41.9,62.5,20.59,1.462,45.1,177.1,9.3,0.0,9.0,1.0,77,26.0,0,4.4,0,2,1,synthetic_physics_based
SYN-00849,31.0,50.4,19.34,2.257,63.8,737.2,12.2,28.2,16.3,9.2,78,18.2,0,1.79,0,2,0,synthetic_physics_based
SYN-00850,33.1,41.1,7.98,2.229,51.5,147.8,1.9,26.7,17.0,9.8,54,20.5,0,5.33,0,0,0,synthetic_physics_based
SYN-00851,21.5,42.5,20.98,4.48,69.4,933.1,4.9,0.0,15.5,8.6,48,24.5,0,1.73,0,0,0,synthetic_physics_based
SYN-00852,36.5,58.7,22.25,1.275,44.4,393.5,18.7,26.9,21.9,9.5,30,29.3,1,1.66,0,0,0,synthetic_physics_based
SYN-00853,24.6,46.8,22.17,1.301,41.5,747.7,18.2,0.0,19.5,12.9,39,35.6,1,4.94,0,0,0,synthetic_physics_based
SYN-00854,39.8,46.2,6.45,0.895,85.1,358.3,15.7,12.8,10.9,5.8,13,33.8,1,1.9,0,0,0,synthetic_physics_based
SYN-00855,24.5,38.0,13.51,1.377,36.1,614.9,0.9,0.0,9.2,4.3,16,29.1,0,1.1,0,0,0,synthetic_physics_based
